Transaction Hash,Date & Time,From Address,To Address,Transaction Type,Asset Contract Address,Asset Symbol / Name,Token ID,Value / Amount,Gas Fee (ETH)
0xe22e31255ab46e32f81021ce27ca83c960c506236c217274b09e81225c2e75ab,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x4434712cc29da5cb50e0e1b53b732efd840c52a4e39da7a61e3f6f77c578fd86,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xaadfd93329eca8464cf500b0c8a9b603e33b5d00c9cafeee118becdf1b066067,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x2bdf43c37f45136c5182d25e4b44316cc29b769247a6227774b2e40c6671e4cc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x22d87dc0b3d86912216850300d081ea920357ecf9270c0bd14422ed74db16f12,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x99502deacd38445b57696820ae96300c68ba24dca2b0ee840b4920981caf6196,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x7f428640e704ea2c29468619ee6cf02cf6d9a4d4a3727a9a50ff849adcf61a72,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x2a3927e572a1f0fb6a63b93138c24ad7b3d17d52e20e07f590f442ff7d084637,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x7b27b463de43a8287fa5cdd27b6635b0bc23f835941ec8a987ae7f796ea91d53,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xc751b8f311b4dce7ad7aeeec22483db45d9731a5af57ef161d0a5d7d1a1056c1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x4e53940519d2950bc696a674c433039b59a52076f12dbc7fab651c957603ec8c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xe960d17198e3e67db79e28660763b32b1418765be8707410a844431d600729af,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x57c535cbb2c9bfb31c4e6dfed2e6a8cbdf5b898df1ed262e50d1b92b2de98714,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x79d8a3b46bae95e8d5af0b70632b560749fc346d73ecd1d65c9be237ab0c6268,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x29f8b5752b468895fdd9c52125fdffee51b56b2e01e143a39e4a6fafb6b896ca,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xe557ccb7bf3e12110bd0e81fc4607ed8941db665cca59df4f6edfe1bea36b579,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x7d099bfaa6d53fe78c41c6fcc2467af757f242aee24d72808432c43cfaa797c6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x77add6da6d8007b0ceac666b59b82814f85f1f50d3db7c537118bd38e5dc5813,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x1fbf61685b66d0e3adf3de2ce68b63c07e0734585514402d173a9becb5d1ba4c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xcbe85f16a602511859465d764b8da9c97deaeb5b,,,,,5.00000,
0x5e5ef3b1d9cea246ad6f8dafb597e757616fab015006313f7de2f4ba0e7eac69,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0xbcc2f91d770caf832d8487986a473f1d46e347990389b57afbdb78f424b85084,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x63e3809e04c897ea541e64daf4960c060e2a4b19a74526fa6a59edd168601574,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xacd9a564e797e09fb931b7df5ae37fcea7598ece5110995c8a401d13ce7e2ce6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x143c093cae95e6ce2b169d606af3ec979bba8f790d1dfd317b5187c8bc2f69db,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x4e763ce589a898162099e288362bd02d153ba834e4cd91e018929b2e4463cef4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x34bceb29aca1742616efdc2717eac37cead7cbde55cf1d796b1b62e40b920711,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x7cfd379bafed6a2944c9ecdc248148210825af74e2f45d7942db6786c1ca5f00,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x7a33198eeea41808297d16763146ea04ce442c3a7e217e6910aa67edbb4b92ca,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xf502c5855c51596f508d05f74f568349122da2ce4df75fcae3b78806b40d4de3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x5b51a123e43e4af65f6b1364de3f6deeff77d6a6dfc33d3eca6b20da4dcd3853,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0xabfe4e98fd3ba5e5a751b20b78f1b92abe628b080f94424b8c6205fb7cdc0d37,,0x28c6c06298d514db089934071355e5743bf21d60,0xd620aadabaa20d2af700853c4504028cba7c3333,,,,,63.82810,
0x315cda359438abdd925dad278e9787ffe8205587df70a85c5db787e88352cd3a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xcbe85f16a602511859465d764b8da9c97deaeb5b,,,,,63.82810,
0x7e4e4de666e723798f330634b51255b4478ac1c8835a6622d2137f11fd98276d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0xcc096352eef04b851e9fafb0aa85fb5e3acf14a4b7ed1a6f2c52f19845f493d4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xb93712896900c0e41bb2caefab7d26469a457543784459e5abfd31ac37c94ed5,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x1d5737d82587f870bd9fe409ef20e9f3b8542599dfb9026d3ce434dd2553b6f3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xe217660c8a4a1198c79c2bf3df0e5ebec9ef648cc86c622993c05156b216179c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1ea48b9965bb5086f3b468e50ed93888a661fc17,,,,,0.00000,
0x150d7bb63c15d2dfa62ade0a3163b327ed38426004dd2e799698b102f976fc11,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x01ed1b58719476cc90b08dbc42a25b928122e95055385e8b929c8c137d1b001f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x94fa850044303439dc821cbd85353b28e25a9caad3c2f1a82f07c1e872d63947,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x63f02a0145dd9161c9d2eb0301a7eaa84bace76c3d98041002de6e50bc1230f0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xeb33ea1bc85029e758d5009004fb939a29310c14a5ea05e955e7d9c8caa08e44,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x28f37cab7c60b57dc57ae6de3b82f33d39d11089a8c16ddc83f518ca70446a6a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x40a4837629608efdce35d3bd6d75a6dd1e38cbba5d33b9ef1338bdfbddbc7487,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0xc16ce2aaf6ab541de0290852b36ef8ec55f14c202e265fad31376bcf27a8a158,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa223e52b817f609ae00611622804eb5a82d32a2fd1258a32bb752f7148ad0dea,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x601e65e2dc886708f99b3f3d1946ecc6d2f8b60aab2e634ae28683ff5bc0f44d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0xbbe54163472432bf8c85b32111f53c4a33cdfb50d6428a335451459397b5acde,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x5753ee4df65a99ce6e103e096fa2014fad31d4ceec5edf874bf604ea5f7081a9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x6027f7dfe54d76013f4ae16bfc07308a091bdc325a11b87297f8d86dd3ab1fe3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x8d47514c10157da14cfb7d5ce00d32cffd540a5012c7be2345eac9979c462441,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x63718b1df5a7c5c7ab20430927e26602500d1854fb78b8311144b51ac6cdaa50,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x61c8493b1b0a8a161d96b65197fde176bc27de89bfd55bc394dfc6c98334c522,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0xf9044129e2718428da0abcaaa284cdfbad0445261e9fd2765c8fc16f95f81280,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0xd42cd83bf7d6df719453ef709dc9b242b39a049323cc7280d76c09570e0715bf,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x354db4ceb394079c20f301391866ecbce785beaca83d9f6803d2e84068052962,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x37aa38b3343ff59a3557c681aa5673a848d6012e7bfecbc740ede328d8485f3e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x13b0e963c35bb7a26f6abc90ce6f21cd9fa6d4b2f1c06123714ba69ba59fa2c8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x5d9b47a071574e4a84dbd5dc38eca3843b8a53cf02920055f5c12b737f665b4c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xe768063517f354b4782164adc91e09805797169243d4e505c355d2fe89bef26d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xf4a01e6655016ac36de9ee3ee8902d00373edd2fd2559238d380a724d294d59c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x9bd90220af9bfaa821ee3d7ebcf52d030528fe38f8a61e26e60bc25bd7723867,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x538efb964afbe2cb323de6997c2835ca21e826cc90ae955c67f9ada36dcf1564,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x01dbd4b40d479caf415d72eac385c592fd1c208b4ba6d859f06f72b0eaa9f33d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xf6ef1eda2d3f12a12634b45ff49697b45fe492a8d2cb992ff433a8cdd2b8dac0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x52817812afe3b5dc11506c8d7fe6369c4c5b25cf3bad1b322234a87c6cffdc51,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0xf81d3dd6e857cb9d91e885b3df843e772979b5d4980fccb9e7a8482b4bbf77a9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x3ffee2037ed905e52fe62c369736d06b809bb1a28e3a312d053f7a9880bf50db,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x9c407e5e1831c0a4aa02e5b350172f05b20eed3044b1f2836be4375623aeb97e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0xabe513feda9567b9ea7c871af7255358964e4901a8245c889fa8b69ac681532c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa89506f0c7b3a0792794925e2c3994819fa74e69cdcb3a3788c9296e4f60654f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x4759d7536b51beb7820f4460c49865e401fc662e563341c30e97c993d3b54989,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x6d4a878ffde7d6442fd412cc7cce36c7a6b09c251b31dec3b2976fc16620435e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x89253e6ca0c9ab48ab00c71c1b57e8980d3e91fc84e1430b7d69c522b756b9be,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0xd224000558942bbd7ebc3322a4c8a4a48adc373874732c44eec236e6891cf3b7,,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xd620aadabaa20d2af700853c4504028cba7c3333,,,,,16.14860,
0x4243b8e7880aa8a831782c33c4009ee0700e20477f2552ca24241cda7646b21b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xcbe85f16a602511859465d764b8da9c97deaeb5b,,,,,16.14860,
0x052b9b269c3d7eac5d19442b57a6f3ed5d92e9125339ab647cdec8147aa38316,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa0a6317fbe068c2a6600bacbfa0f3f41bb59f31e2afbfbb9d1792bff9305edea,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x1e1b37d1b0be7e6cc5229356592c9389c696c50653eb1671389358aab835598d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0xc6378b249c80332d0e26269dd19355042444d82c5deed4a04faf3abc3e9fccff,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,,,,0.00000,
0x3194b06c0bb818a6d5ef8de011678f492bc3f17e86e7e0f0046c56508bb4c55f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xed55a32e17d0f5663853c589e76f41322b8969a805328a3512d2cdb3f6ad5e0a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xdf9b2d626227782139140c1c4a70580e6d31289962da0d5df0194c2a1b9584de,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x1745455f8e10d994b203a286f4b21bdd680276c1b32091a4bd67d282bce035a1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x42635b2aa9653b9667d14dd2a407cecc8b8a571ee9cbc0ad2088343059ffed25,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xbd891e2892666a559d59d5fab3a501c144167745b59a988bd130af394a8b0826,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x1d19b3ba75d03c38e0886142a83cebbea6fb8b33ee102209e39328f2d1a7921e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0xf8f338cb93394de4d08f1470ade4c3c8692721953f5407b80b87cbc59c6abcf6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x036826610733f7d1dbedeb7a6c3212a26ae8628fc706937dfc7046eb913f80cf,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x8409f7e1933498344fe2323467621016dd51925de545f6d449df4dcdf8bca457,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,,,,,0.10000,
0xea6ef5922cb72c0b315ce09252f9c19cb7a5cd3a485dce3f2237e8f2512abc8c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,,,,,0.01000,
0x37542a9598718346c4331e202180683184c15357022936fb779dbeab3de73ac4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x84ac5480c070901d76a5c4afd34af57ca02b7d3560be41195975e2b81141d17b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0xc14f9774b24733575e9f5167891eb1fee48a2fa58735d0ae223b915288701dc2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,,,,,0.00056,
0xe7a68282d1918e3b2298495a3096a975d0dd4187754accc50a9a3c1d1e58b3b1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa7779ce24939953434be317ff2b8d6e76b415190a75e96aba44fad788ede500b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xd08b0f616ac8c29d73d40752a6319df513eebd85721cb18acfb1d10d94100794,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0xdb98d94cd381461840ec00604898107d4134de5606eed4f943b9aa022c3df576,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,,,0.00000,
0x3b78b2deaf4d10c01c6e11b7cec8df5a1c7501bffe8c8705fbd107ce57a98f7b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xf6a94dfd0e6ea9ddfdffe4762ad4236576136613,,,,,0.00000,
0xfb6e6387ed9152355c8cf9a7fb17560b5dd91bbdc79a3d41dac6e996583bcd36,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xf6a94dfd0e6ea9ddfdffe4762ad4236576136613,,,,,0.00000,
0xd2269b33b8b5daf9f601597ad74288294166bafee19fca30a9245d1ca1867d76,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x97adc08fa1d849d2c48c5dcc1dab568b169b0267,,,,,0.00000,
0xdd13ea249ae966529c3b768cb2df4c5128c0bbb5b5ea0f53ac44a7e089aaf3d3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x0e0d279938b42c3a8202b5e758b354a56e23c0e738b358ef1b2519e4a2fcaee2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x720bac0253f0f6204a4a25b0a6bb04a04d1db0bc5953ee1496f05ba545241083,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xde5993704b0fd1c2a8481e16804eac6f79644a82da29a6e8b761dcc6d4145035,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,,,,0.00000,
0x606de5bb984903732391ea19c007f52c89bdaab4b4124dda646e2f10a56029ca,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1ea48b9965bb5086f3b468e50ed93888a661fc17,,,,,0.00000,
0x2798e0976268433dd45326af589e51ae68c5c040638cac9dbea57e73aa495118,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xd88fdde36d55ee6a344e20f33e5350b4be6d33ac845d3ed6acab8d590ded6703,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x89e1ed01e1240af9ab653513267a5c1cadd0e35777a6a25f1416fccc4b23aa83,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0xac97762d83c4529f40f48b3e6a1e71706026d4637657e2d696d7415b5fca6531,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x50ff300ed92dce737301416ccfe976414d50893f12adef27a2c58da09010235a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xfbcc492f7a116b46b816e0c5c50dcb6f49e1a36945576f9cdfce087df8050d88,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x1fd6eaf9ff2cbee5de7e1235d08b8a421e18e47a0914b45b705a03840444a490,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,,,,,0.00039,
0xda29f1bbc136b4857a939c4af487f34a0b97112a01899f79ff2a18abf0176712,,0x849f17c54d6dda08162ef328131048d95b9b2c71,0xd620aadabaa20d2af700853c4504028cba7c3333,,,,,0.00100,
0xd9a1ece7c30cc5cd9c000067385572dd7385f5a3d6e3c780f98e07ad320509a0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xa92843aa4886fc42c7de33fca170e0da342ba583711187f31a168a06bd63b22b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1ea48b9965bb5086f3b468e50ed93888a661fc17,,,,,0.00000,
0x271e3f1c8a7efff893f5a3494aa473d0c07f0444dfef0303f11608965ff326d6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xbfde694d15815916e2a43c6291e2c1cd54a19e2f560ea1c5777215557ea82f03,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0xfdceb62d4f9b54bb23d9a18025e85df55da83f3f8c00ae86edab0b2b71eaf3d3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xa3c9781601a7efaed7f79c2ba4a9053652e18ab1a2c6f21e636c4b96b46520d7,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,,,0.00000,
0x5186d7b940dd92b8662d75f3d4ffa128f3f10ed16d1ee2fbe42e377f121362fd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xff23f5076ea29cd94a0d01d3ffba4e70ac4cf21ba868c2f2c1ffbb5222bb3a18,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x3d8111e38be0ea5211cc125021012295b5b3dafdb28b44567a57a56c459e007d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,,,,0.00000,
0x8fe9f80da3ff9e8b19bb91915bb7d2f53722cfbe26d833659598c330ab1b81a0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
